7041064,Anta-tt tin akken i wen-d-iheddṛen?,3628458.0,Qui était celle à qui vous parliez ?
7041066,Wi tt-ilan tin akken i wen-d-iheddṛen?,3628458.0,Qui était celle à qui vous parliez ?
7041069,Bɣiɣ ad tḥebseḍ ur yi-d-teṭṭfaṛeḍ ara.,3628461.0,Je veux que vous cessiez de me suivre.
7041072,Bɣiɣ ad tḥebsem ur yi-d-teṭṭafaṛem ara.,3628461.0,Je veux que vous cessiez de me suivre.
7041075,Tebɣiḍ ad tettekkiḍ d terbaɛt-iw?,2014845.0,Voulez-vous faire partie de mon équipe?
7041076,Tebɣam ad tettekkim d terbaɛt-iw?,2014845.0,Voulez-vous faire partie de mon équipe?
7041077,Tebɣam ad tettekkim d wegraw-iw?,2014845.0,Voulez-vous faire partie de mon équipe?
7041078,Tebɣiḍ ad tettekkiḍ d wegraw-iw?,2014845.0,Voulez-vous faire partie de mon équipe?
7041079,Tebɣiḍ uṭṭun n tilifun-inu?,2014854.0,Vous voulez mon téléphone?
7041080,Tebɣam uṭṭun n tilifun-inu?,2014854.0,Vous voulez mon téléphone?
7041082,D acu i tebɣiḍ ad ak-d-iniɣ?,2014879.0,Que voulez-vous que je vous dise ?
7041083,D acu i tebɣam ad wen-d-iniɣ?,2014879.0,Que voulez-vous que je vous dise ?
7041142,Eǧǧ-iyi ad ak-d-sfehmeɣ amek i iteddu.,4049847.0,Laisse-moi t'expliquer comment ça fonctionne.
7041143,Eǧǧ-iyi ad ak-d-sfehmeɣ amek i ileḥḥu.,4049847.0,Laisse-moi t'expliquer comment ça fonctionne.
7041144,Aṛju ad ak-d-sekneɣ amek i ileḥḥu.,4049847.0,Laisse-moi t'expliquer comment ça fonctionne.
7041145,Aṛju ad ak-werriɣ amek i iteddu.,4049847.0,Laisse-moi t'expliquer comment ça fonctionne.
7041146,Eǧǧ-iyi ad am-d-sfehmeɣ amek i iteddu.,4049847.0,Laisse-moi t'expliquer comment ça fonctionne.
7041161,Cfiɣ asmi i yi-tesɣaṛay yemma agemmay.,1011342.0,Je me souviens de ma mère m'enseignant l'alphabet.
7041163,Dina i iɛac akk tudert-is.,1011346.0,Il vécut là toute sa vie.
7041164,Dina i iɛac meṛṛa tudert-is.,1011346.0,Il vécut là toute sa vie.
7041165,Ɣlayet.,1011347.0,Ça coûte trop cher.
7041167,Teskaray-d ɣlayet.,1011348.0,Ça coûte un pont.
7041168,Tesɣamay-d ɣlayet.,1011348.0,Ça coûte un pont.
7041169,Teskaray-d tafunast d yelli-s.,1011348.0,Ça coûte un pont.
7041170,Tesɣamay-d tafunast d yelli-s.,1011348.0,Ça coûte un pont.
7041173,Tewwiḍ-t-id!,1011352.0,Tu as réussi !
7041174,Trebḥeḍ!,1011352.0,Tu as réussi !
7041175,Tewwim-t-id!,1011358.0,Vous avez réussi !
7041176,Trebḥem!,1011358.0,Vous avez réussi !
7041178,Ur fqiɛeɣ ara akk fell-ak.,1011361.0,Je ne suis en aucun cas en colère après toi.
7041180,Ur fqiɛeɣ ara akk fell-am.,1011361.0,Je ne suis en aucun cas en colère après toi.
7041181,Ur rfiɣ ara akk fell-ak.,1011361.0,Je ne suis en aucun cas en colère après toi.
7041183,Ur rfiɣ ara akk fell-am.,1011361.0,Je ne suis en aucun cas en colère après toi.
7041186,Ur fqiɛeɣ ara akk fell-awen.,1011361.0,Je ne suis en aucun cas en colère après toi.
7041187,Ur fqiɛeɣ ara akk fell-akent.,1011361.0,Je ne suis en aucun cas en colère après toi.
7042044,"Teqqaṛ-as tixsi: ulamma kesseɣ, ţzillimeɣ.",7042046.0,"La brebis dit : « même si je broute, je surveille. »"
7042288,Keṛheɣ-k.,788882.0,Je te déteste.
7042289,Keṛheɣ-kem.,788882.0,Je te déteste.
7042292,Ɣucceɣ-k.,788882.0,Je te déteste.
7042293,Ɣucceɣ-kem.,788882.0,Je te déteste.
7042296,Neɛṛeq deg teẓgi.,543482.0,Nous nous sommes perdus en forêt.
7042320,Ṭṭuqteɣ.,822383.0,J'ai pris du poids.
7042322,Ṣeḥḥaɣ.,822383.0,J'ai pris du poids.
7042323,Rniɣ di lmizan.,822383.0,J'ai pris du poids.
7042572,Ulac i d-yettasen s wulac.,7042256.0,Rien ne vient de rien.
7042577,Ulac i izemren ad d-yas s wulac.,7042254.0,Rien ne peut venir de rien.
7042578,Sneɣ-t akken iwata.,7042084.0,Je le connais plutôt bien.
7042625,Anda ad nečč tameddit-a?,7042000.0,Où va-t-on manger ce soir ?
7042865,Ssenhaṛ kan s ţawil amer ad tesεuḍ uguren.,1482969.0,Conduisez prudemment ou vous allez vous attirer des ennuis.
7042875,George yejreḥ wul-is.,11779.0,George avait le cœur brisé.
7042878,George tejreḥ tasa-s.,11779.0,George avait le cœur brisé.
7042919,Γur-k ass deg ara tqeṛḥeḍ iḥulfan n wayeḍ.,1554134.0,Ne blessez jamais les sentiments de quelqu'un.
7042928,Aql-ik tebeddeḍ af uḍaṛ-iw!,4994554.0,Tu te tiens sur mon pied !
7042934,D acu-t uhetwir-a?,570102.0,C'est quoi tout ce raffut ?
7042941,Ţbeccicent tyuẓaḍ?,6359584.0,Les poules font-elles pipi ?
7042943,Ṭṭṣeɣ.,2936522.0,Je me suis couché.
7042944,Gneɣ.,2936522.0,Je me suis couché.
7042948,Yella d acu tegziḍ deg tmsalt-a?,6456010.0,Est-ce que cela signifie quelque chose pour vous ?
7042951,D acu ar ad neg tura?,3487242.0,Que faisons-nous maintenant ?
7042952,D acu la neţţeg tura?,3487242.0,Que faisons-nous maintenant ?
7042961,Mario yeţmeslay Tanglizit am waman.,6087659.0,Mario parle l'anglais couramment.
7042965,Bezzef i iwesser fell-am.,1947513.0,Il est trop vieux pour vous.
7042971,Ddeqs i iwesser fell-am.,1947513.0,Il est trop vieux pour vous.
7042989,Reḍleɣ-ţ-id.,5063560.0,Je l'ai empruntée.
7042995,Γuṛ-i tikti-nniḍen.,2025136.0,J'ai une autre idée.
7043011,Tom yezga deg wexxam.,5833133.0,Tom est souvent à la maison.
7043026,Aha ad neṛju ad yifsus ugeffur-a.,1906911.0,Attendons que la pluie s'apaise.
7043058,Tudert wezzilet.,957921.0,La vie est courte.
7042821,Seg zgelli selleɣ-awen-d tettmeslayem ɣef tsertit.,7043211.0,Depuis tout-à-l'heure je vous entends parler de la politique.
7043230,Siwlem-d tikkelt-nniḍen.,7041971.0,Appelez à nouveau.
7043231,Siwlemt-d tikkelt-nniḍen.,7041971.0,Appelez à nouveau.
7043234,Teṭṭṣeḍ iḍ-a akken yelha a Steeve?,482136.0,"As-tu bien dormi cette nuit, Steeve ?"
7043240,Tegneḍ akken iqwem iḍ-a a Steeve?,482136.0,"As-tu bien dormi cette nuit, Steeve ?"
7043242,D asiwel aneggaru i inig 333 ar Boston.,7040898.0,C'est le dernier appel pour le vol 333 vers Boston.
7043243,Tzemrem ad aɣ-d-tinim iwacu i tellam d-a?,7040139.0,Pouvez-vous nous dire pourquoi vous êtes ici ?
7043246,Neḥṣa d akken tlemdem talmanit.,7040136.0,Nous savons que vous apprenez l'allemand.
7043248,Anwa i d-iseyyden islem-a ?,7039816.0,Qui a pêché ce poisson ?
7043260,"Tom d ameṛkanti, d aɛezri, d amɣaṛ cwiṭ, maca ur yecmit ara aṭas.",7038356.0,"Tom est riche, célibataire, un peu vieux, mais pas trop moche."
7043720,Nesla i tiyita n ṛsaṣ.,1927617.0,Nous avons entendu un coup de feu.
7042044,"Teqqaṛ-as tixsi: ulamma kesseɣ, ţzillimeɣ.",7043749.0,"Même si je continue à brouter, je surveille, dit la brebis."
7043781,Yella yeqqim ɣef usu.,4994509.0,Il était assis sur le lit.
7045133,"Refdeɣ-ţ tujjaq, serseɣ-ţ tujjaq; amek ad as-geɣ a Rebbi?",7045139.0,"Que je la soulève ou la pose, elle n'arrête pas de grincer ; que faire d'elle, mon Dieu ?"
7045326,"Tayaziḍt teţarew, ayaziḍ iqreḥ-it ugugguḍ-is.",7045334.0,"Quand la poule pond, c'est le coq qui a mal au cul."
7045363,"Yiwen wass i tkeḥḥel tyaziḍt, yewwi-ţ ufalku.",7045377.0,"Pour une fois que la poule se maquille, un faucon la saisit."
7045796,Ur teẓriḍ ara d acu i d tayri n tidet.,7045142.0,Tu n'as aucune idée de ce qu'est le véritable amour.
7046408,iseggasen yezrin,7045345.0,Les années passent.
7046409,Amejjay idawa lǧarḥ-is,7045325.0,La police va finir par t'attraper.
7046410,Ur yeshil ara i umahil,7045329.0,Ce n'est pas facile à faire.
7046411,Nezmer ad awen-d-nefk kra n yisteqsiyen?,7045331.0,Pourrions-nous vous poser quelques questions ?
7046412,Nezmer ad ak-d-nefk kra n yisteqsiyen?,7045332.0,Pourrions-nous te poser quelques questions ?
7046413,Ulac win i d-yennan akka.,7045328.0,Personne ne dit ça.
7046669,Wissen ma nezmer ak-d nefk kra n yiseqsiyen?,7045332.0,Pourrions-nous te poser quelques questions ?
7046670,Yiwen ur d-yenni akka.,7045328.0,Personne ne dit ça.
7046715,Aql-i rfiɣ ciṭ fell-ak.,13329.0,Je suis un peu en colère contre toi.
7046742,Ulamek ar ad nemlil deg unafag.,7046733.0,Je n'ai pas pu vous rencontrer à l'aéroport.
7046889,Tuɣ-iyi bɣiɣ ad uɣaleɣ ar yiḍes.,2206333.0,Je me rendormais.
7046928,Dagi i nnumen teţţen imensi.,459599.0,C'est ici qu'ils ont l'habitude de souper.
7047010,Tuɣ lliɣ ţnadiɣ tuɣalin ar yiḍes.,2206333.0,Je me rendormais.
7047253,Feṛqet tikerḍiwin-nni di leɛnaya-nwen.,15253.0,"Distribuez les cartes, s'il vous plaît."
7047257,Di leɛnaya-k fṛeq tikerḍiwin-nni.,15253.0,"Distribuez les cartes, s'il vous plaît."
7047258,Ugadeɣ ur nettizmir ara ad k-nɛiwen.,2576341.0,Je crains que nous ne puissions vous aider.
7047260,Ugadeɣ ur nettizmir ara ad ken-nɛiwen.,2576341.0,Je crains que nous ne puissions vous aider.
7047263,Ugadeɣ nesɛa ugur.,2576344.0,Je crains que nous ayons un problème.
7047265,Ugadeɣ ur nseɛɛu ara d acu ara nefren.,2576346.0,Je crains que nous n'ayons pas le choix.
7047267,Ugadeɣ ur nseɛɛu ara d acu ara nextiṛ.,2576346.0,Je crains que nous n'ayons pas le choix.
7047271,Ugadeɣ ur nettaweḍ ara deg lawan.,2576351.0,Je crains que nous ne soyons pas à l'heure.
7047328,D azɣal ass-a,378280.0,Il fait chaud aujourd'hui.
7047358,Sawel-iyi-d melmi tewwḍeḍ.,7047364.0,Appelle-moi quand tu seras arrivé.
7047376,Ad nerreẓ wala ad neknu.,7047401.0,Plutôt rompre que plier.
7047395,Ilaq ad tebdu Marie.,7047485.0,Marie devrait commencer.
7047563,"Ma d ageffur azekka, ur neţṛuḥu ara ar wedrar.",7047446.0,"S'il pleut demain, nous n'irons pas à la montagne."
7047564,Ad neṛṛeẓ wala ad neknu.,7047401.0,Plutôt rompre que plier.
7047566,Siwel-iyi-d mar ad taweḍeḍ.,7047364.0,Appelle-moi quand tu seras arrivé.
7047567,"Ticki tewweḍeḍ kan, siwel-iyi-d.",7047364.0,Appelle-moi quand tu seras arrivé.
7047579,Iḥulfa yella ufus iǧehden i yas-d-ijguglen si deffir.,132705.0,Il se sentit agrippé par l'arrière par un bras puissant.
7047580,Tuɣ yerfa segmi i-t-regmeɣ.,133343.0,Il était en colère que je l'aie insulté.
7047581,"Imi k-ifut lefjer ay amɣaṛ, xas sserked iman-ik.",7047587.0,"Puisque l'aube a déjà pointé, tu devrais en rester là, mon vieux."
7047589,"Axxam bu snat n tebbura, ekcem sya, teffeɣeḍ sya!",7047590.0,"Dans une maison à deux entrées, on entre ou on sort par-ci par-là."
7047592,Werǧin iţţu ad yaru i yemma-s yal imalas.,133375.0,Il ne manque jamais d'écrire à sa mère chaque semaine.
7047593,"Cbebec dinna neɣ qim, a tamɣaṛt n daɛwessu!",7047594.0,"Tu peux commérer autant que tu veux, sale mégère !"
7047777,Aqjun-iw ur yettkerric ara.,7047626.0,Mon chien ne mord pas.
7047779,"Ass n Arim, ad dduɣ ar tmurt n Walman.",7047612.0,"Lundi, je vais en Allemagne."
7047884,"Deg tkessiwt neɣ deg tqendurt n yiqbayliyen, nettaf ugar n yiwen n yinni. Yella deg-s aberkan, azegzaw, adal, amekzay, agawzi, azwawaɣ, azeggaɣ, aẓerfan, agennaw, ademdam, amellal, awraɣ, ačinay akked amliɣed. D tazerɣeft.",7047926.0,"Dans la robe kabyle, on trouve plus d'une couleur. On y trouve, le noir, le bleu, le vert, le mauve, le bleu marine, le rose, le rouge, l'argenté, le turquoise, le violet, le blanc, le jaune, l'orange, et le gris. Elle est multicolore."
7049024,D acu-t wihin i yellan dihin?,7048816.0,Qu'est-ce que c'est que ça là-bas ?
7049025,D acu i yeḍṛan dihin?,7048815.0,"C'est quoi ça, là-bas ?"
7049026,"Ma tettmeslayeḍ s uɣiwel, ur ttizmireɣ ara ad k-id-fehmeɣ.",7048804.0,"Si vous parlez trop vite, je ne serai pas capable de comprendre."
7049026,"Ma tettmeslayeḍ s uɣiwel, ur ttizmireɣ ara ad k-id-fehmeɣ.",7048790.0,"Si tu parles trop vite, je ne pourrai pas comprendre."
7049027,"Ma tettmeslayem s uɣiwel, ur ttizmireɣ ara ad ken-id-fehmeɣ.",7048804.0,"Si vous parlez trop vite, je ne serai pas capable de comprendre."
7049029,"Ma theddṛem s uɣiwel, ur ttqaḍaɛeɣ ara ad ken-id-fehmeɣ.",7048804.0,"Si vous parlez trop vite, je ne serai pas capable de comprendre."
7049029,"Ma theddṛem s uɣiwel, ur ttqaḍaɛeɣ ara ad ken-id-fehmeɣ.",7048790.0,"Si tu parles trop vite, je ne pourrai pas comprendre."
7049031,"Ma theddṛemt s uɣiwel, ur ttizmireɣ ara ad kent-id-fehmeɣ.",7048790.0,"Si tu parles trop vite, je ne pourrai pas comprendre."
7049032,Bɣiɣ ad steɛfuɣ kra.,7048784.0,Je veux faire une pause.
7049033,Bɣiɣ ad ḥebseɣ kra.,7048784.0,Je veux faire une pause.
7049033,Bɣiɣ ad ḥebseɣ kra.,7048783.0,Je veux prendre du repos.
7049032,Bɣiɣ ad steɛfuɣ kra.,7048783.0,Je veux prendre du repos.
7049034,Tebɣam ad teččem?,7048778.0,Est-ce que vous voulez manger ?
7049035,Tebɣiḍ ad teččeḍ?,7048771.0,Est-ce que tu veux manger ?
7049036,Ttisineɣ tutlayt takičwatt.,7048768.0,J'apprends le quechua.
7049037,Ḥeffḍeɣ tulayt takičwatt.,7048768.0,J'apprends le quechua.
7049038,Llan waman?,7048767.0,Est-ce qu'il y a de l'eau ?
7049039,Tura kan i helkeɣ.,7048765.0,C'est seulement maintenant que je suis malade.
7049040,Tura kan i d-yeɣli fell-i lehlak.,7048764.0,Ce n'est que maintenant que je suis malade.
7049041,Tura kan i qqleɣ helkeɣ.,7048764.0,Ce n'est que maintenant que je suis malade.
7049042,Ad sɛeddiɣ tameɣṛa n Nwal akked twacult-iw.,7048441.0,Je passe Noël en famille.
7049043,Ilaq ad yi-d-tiniḍ d acu i tebɣiḍ ad teččeḍ.,7048432.0,Il faudra me dire ce que tu veux manger.
7049044,Fukkeɣ ass-inu.,7048422.0,J'ai fini ma journée.
7049046,Ad yi-terreḍ d azeggaɣ.,7048307.0,Vous allez me faire rougir.
7049047,Izdeɣ ar yixef n ubrid.,7048265.0,Il habite au bout de la rue.
7049048,Bɣiɣ ad fakkeɣ urar-a di taggara n ssmana-ya.,7048249.0,Je veux terminer ce jeu ce week-end.
7049054,D ayen yelhan ma testeɛfaḍ kra.,7048247.0,Cela fait du bien de faire une petite pause.
7049055,Kra n usteɛfu d ayen yelhan.,7048247.0,Cela fait du bien de faire une petite pause.
7049056,Kra n usgunfu d ayen yelhan.,7048247.0,Cela fait du bien de faire une petite pause.
7049057,Ttekkseɣ tamart-iw abrid i ssmana.,7048246.0,Je me rase une fois par semaine.
7049061,Anef-iyi ad sirdeɣ leqlul.,7048242.0,Laisse-moi faire la vaisselle.
7049063,Anef-iyi ad sirdeɣ iqejḍuṛen.,7048242.0,Laisse-moi faire la vaisselle.
7049065,Eǧǧ-iyi ad sirdeɣ iqejḍuṛen.,7048242.0,Laisse-moi faire la vaisselle.
7049067,Eǧǧ-iyi ad sirdeɣ iqbac.,7048242.0,Laisse-moi faire la vaisselle.
7049069,Yuɛeṛ uxtiṛi n win ara irebḥen.,7048113.0,Ça va être dur de choisir un gagnant.
7049073,Aṭṭen yesselmad-aɣ acḥal i teswa tezmert.,7048018.0,La maladie nous apprend combien la santé est précieuse.
7049075,Ur ittkerric ara weqjun-iw.,7047626.0,Mon chien ne mord pas.
7049076,"Ass n letnayen, ad ṛuḥeɣ ar Lalman.",7047612.0,"Lundi, je vais en Allemagne."
7049079,D acu i txeddmem ass n lḥedd?,7047552.0,Et que faites-vous le dimanche ?
7049081,Ad xedmeɣ tameɣṛa n umuli-w ass n ssebt tameddit.,7047550.0,"Samedi soir, je fête mon anniversaire."
7049084,"Ma yeɣli ugeffur azekka, ur nettṛuḥu ara ar wedrar.",7047446.0,"S'il pleut demain, nous n'irons pas à la montagne."
7049091,Swaswa d annect-nni i bɣiɣ ad d-sumreɣ.,7047090.0,J'allais suggérer la même chose.
7049094,Cukkeɣ ilaq ad neɛṛeḍ ad nexdem aya.,7047088.0,Je pense qu'on devrait essayer de faire ça.
7049096,Ɛni d tidett ur tessineḍ ara ad tɛumeḍ?,7047086.0,Est-ce que c'est vrai que tu ne sais pas nager ?
7049098,D tidett ur tessineḍ ara ad tɛumeḍ?,7047086.0,Est-ce que c'est vrai que tu ne sais pas nager ?
7049100,D tidett ur tessinem ara tɛumem?,7047082.0,Est-il vrai que vous ne savez pas nager ?
7049118,Efk-iyi-d ssmana.,7047002.0,Donne-moi une semaine.
7049119,Efk-iyi-d dduṛt.,7047002.0,Donne-moi une semaine.
7049121,Fkem-iyi-d ssmana.,7047001.0,Donnez-moi une semaine.
7049123,Fkemt-iyi-d dduṛt.,7047001.0,Donnez-moi une semaine.
7049127,Ilaq ad ṛuḥeɣ ad d-suffɣeɣ idrimen di lbanka.,7046999.0,Je dois aller chercher de l'argent à la banque.
7049128,D iswi.,7046987.0,C'était le but.
7049133,Leɛmeṛ walaɣ argaz-a di ddunit-iw.,7046983.0,Je n'ai jamais vu cet homme de ma vie.
7049135,Leɛmeṛ walaɣ-t wergaz-a di ddunit-iw.,7046983.0,Je n'ai jamais vu cet homme de ma vie.
7049323,Ugiɣ ad amneɣ.,7049325.0,Je ne voulais pas y croire.
7049328,Bɣiɣ ad ṭṭseɣ.,1455590.0,J'ai sommeil.
7049330,Nniɣ-asen ad d-uɣaleɣ.,7049331.0,Je leur ai dit que je reviendrais.
7049280,Tekka-d akk timura.,7049336.0,Elle est passée par tous les pays.
7049285,Ad idireɣ akken bɣiɣ.,7049337.0,Je vivrai comme je veux.
7049282,Ɣer kan aḥric wis sin n udlis.,7049340.0,Lis seulement le deuxième tome du livre.
7049354,Tebɣid ad teččeḍ ?,7048769.0,Veux-tu manger ?
7049355,Nudaɣ ad ẓreɣ ugar ɣef wergaz-agi.,7048444.0,J'ai essayé d'en savoir plus sur cet homme.
7049356,Ẓriɣ ur tezmirem ara ad d-tawim yiwen.,7048446.0,Je sais que vous n'arriverez jamais à en avoir un.
7049360,Bɣiɣ ad tzedɣeḍ yid-i.,7048241.0,Je voudrais que tu emménages avec moi.
7049367,Bɣiɣ ad nezdeɣ akken.,7048239.0,Je veux que nous vivions ensemble.
7049376,Kerheɣ-ken yakk akken ma tellam.,7048001.0,Je vous déteste tous autant que vous êtes.
7049383,Ssarmeɣ ad temmtem yakk.,7048002.0,J'espère que vous crèverez tous.
7049384,Qqaṛsent tnelwa inu.,7047999.0,Mon lacet s'est rompu.
7049416,Ad nemmẓer deg tneɣrit.,7047061.0,On se voit en classe.
7049420,Telliḍ tettwaliḍ tiliẓri iḍelli ɣef tẓa ?,7047064.0,Est-ce que tu regardais la télé hier soir à neuf heures ?
7049422,Steɛfu cwiṭ dagi.,7047047.0,Repose-toi un peu ici.
7049423,Timzizzelt ad tekfu azekka,7047036.0,Le concours se termine demain.
7049424,Tmuqleḍ deg leqjaṛ nni n wadda ?,7047023.0,As-tu regardé dans le tiroir du bas ?
7049427,Ad nuɣal ɣer tazwara.,7047006.0,Retournons au début.
7049430,Neḥwaǧ cwiṭ n usgunfu.,7046965.0,Nous avons besoin d'un peu de repos.
7049431,Wali ssuma.,7046955.0,Regarde le prix.
7049432,Tom yettaru i yiwen umeddakel.,7046724.0,Tom écrit à un ami.
7049433,"Deg tazwara, ad awen-d-sekneɣ amek i tetteddu.",7046932.0,"D'abord, je vous montre comment ça fonctionne."
7049434,D aya i y-isellken.,7046925.0,C'est ce qui m'a sauvé.
7049435,Ttwaliɣ tuggda deg wallen-ik.,7046906.0,Je vois la peur dans tes yeux.
7049436,Ttwaliɣ tuggda deg wallen nwen.,7046902.0,Je vois la peur dans vos yeux.
7049437,Teḍra-d deg tubeṛ.,7046890.0,C'est arrivé en octobre.
7049438,"Ass-a, ur neẓri ara ayen ara d-yedṛun azekka.",7046671.0,"Aujourd'hui, nous ne savons pas ce qui arrivera demain."
7049439,Nekk d argaz zgiɣ uḍneɣ.,7046438.0,Je suis un homme toujours malade.
7049445,Ilaq-as useḥṛec akken ad d-yeffeɣ d aselmad!,7049447.0,Il faut l'inciter à devenir professeur !
7049846,Anwa i swelen aqeddac-agi?,7048314.0,Qui a configuré ce serveur ?
7050350,Tuɣ-d kra n tnac n tmellalin.,2110125.0,Elle a acheté une douzaine d'œufs.
7051277,Zemreɣ ad gaṛiɣ takeṛṛust-iw da?,1542394.0,Suis-je autorisé à me garer ici ?
7051281,Ilaq ad ṛuḥeɣ ar wexxam.,1140385.0,Il me faut aller à la maison.
7051285,Ilaq ad ṛuḥeɣ ar uxeddim.,1140387.0,Je dois aller au travail.
7051288,Uḥwaǧeɣ attekki-nwen.,1140392.0,J'ai besoin de votre coopération.
7051328,Ur heddṛeɣ ara ɣef annect-a.,4595040.0,Je n'en parle pas.
7051329,Ur heddṛeɣ ara fell-as.,4595040.0,Je n'en parle pas.
7052055,Aṭas n tafat tetteqṛaḥ allen.,180249.0,Trop de lumière blesse les yeux.
7052056,Zemren akk medden ad kecmen ar temkeṛḍit.,180250.0,L'entrée de la bibliothèque est libre.
7052090,Tafat tettazzal akteṛ n ṣṣut.,3138510.0,La lumière voyage plus vite que le son.
7052092,Tafat tettazzal ugar n yimesli.,3138510.0,La lumière voyage plus vite que le son.
7052093,Tseṭṭlem tamart-nwen.,2925678.0,Vous vous êtes rasés.
7052097,Seṭṭlen tamart-nsen.,2925681.0,Ils se sont rasés.
7052098,Kksen tamart-nsen.,2925681.0,Ils se sont rasés.
7052101,Ur seṭṭleɣ ara ɛad tamart-iw.,2925686.0,Je ne me suis pas encore rasé.
7052102,Ur kkiseɣ ara ɛad tamart-iw.,2925686.0,Je ne me suis pas encore rasé.
7052104,Ur-ɛad seṭṭleɣ tamart-iw.,2925686.0,Je ne me suis pas encore rasé.
7052127,Ur bɣiɣ ara akk ad ẓṛeɣ d acu i tettxemmimeḍ g allaɣ-ik.,1441184.0,Je n'ai aucun désir de comprendre ce qui se passe à l'intérieur de ta tête.
7052147,Tulim aseklu-nni s uɣiwel.,2345285.0,Vous êtes montées vite dans l'arbre.
7052172,Ulin aseklu-nni s uɣiwel.,2341734.0,Ils sont montés vite dans l'arbre.
7052173,Ulin aseklu-nni s tɣawla.,2341734.0,Ils sont montés vite dans l'arbre.
7052174,Ulin ttejṛa-nni s tɣawla.,2341734.0,Ils sont montés vite dans l'arbre.
7052170,Ulin aseklu-nni s usixef.,2341734.0,Ils sont montés vite dans l'arbre.
7052676,Yettru tikwal ɣef yemma-s mi ulac-itt ?,7052424.0, Pleure-t-il quelquefois la perte de sa mère ? 
7052787,D lεali mliḥ wi ismuzegten i uẓawan.,533541.0,C'est très agréable d'écouter de la musique.
7052793,Thedder tafransist.,3646504.0,Elle parle français.
7052795,Yya-w ad neqqimet da.,3258104.0,Asseyons-nous ici.
7052800,Tamcict teḥṣel deg waddag.,2022924.0,La chatte est coincée dans l'arbre.
7052804,"Azul, amek tettiliḍ ?",330355.0,Salut ! Comment ça va ?
7052809,"Atta tewweḍ-d yiwet n terbaεt ibeṛṛaniyen ɣer Edo, neɣ Ṭukyu.",9464.0,"Un groupe d'étrangers est arrivé à Edo, Tokyo en d'autres termes."
7052813,Afet-d ihi amek ara temsefhamem !,2531951.0,Trouvez donc un consensus !
7052820,Kra n ddqayeq d tikli wwint-iyi ɣer ugemmaḍ.,1242554.0,Une marche de quelques minutes me conduisit au rivage.
7052884,Ruma mačči deg yiwen wass i d-tella.,3598.0,Rome ne s'est pas faite en un jour.
7052885,Zznezla-yi tugar akk tid nesεedda.,754098.0,Ce séisme fut le plus important que l'on ait jamais vécu.
7052886,Ulac wi yellan ɣur-neɣ.,2099389.0,Il n'y a personne chez nous.
7052887,Ur k-ẓriɣ armi d tura.,2291497.0,Je ne t'ai pas vu jusqu'à présent.
7053481,Tijeǧǧigin d tiwraɣin.,1704176.0,Les fleurs sont jaunes.
7053542,Σerḍeɣ ad ruḥeɣ ɣer lxedma s uvilu maca ɣer tagara ufiɣ mačči d ayen i y-iwulmen.,354361.0,J'ai essayé d'aller au travail en vélo mais finalement cela ne me convenait pas.
7053554,Tebɣiḍ ad truḥeḍ d amezwaru ?,1446961.0,Voulez-vous y aller en premier ?
7053563,Wwiɣ-ak-d lexbar ur nessefraḥ.,1673347.0,J'ai de mauvaises nouvelles pour vous.
7053569,Yal tasemhuyt s ccbaḥa-s.,4958142.0,Chaque saison est dotée de sa propre beauté.
7053580,"Ili-k d abɣas a Jean, aql-ik deg ubrid yelhan.",4959852.0,"Prends courage, Jean, tu es sur la bonne voie !"
7053602,Ssekraweɣ taxxamt ɣef yiwen wayyur.,1049674.0,Je loue une chambre pour un mois.
7053605,Ilaq ad teẓreḍ ṭṭbib n tuɣmas.,1100382.0,Tu devrais aller consulter un dentiste.
7053610,Nezmer ad nmeslay weḥd-neɣ kan ?,3185746.0,Pourrions-nous nous entretenir seul à seul ?
7054215,Maca teţmeslay s trusit u tra ad ţ-ţwaseɣti ar teqbaylit.,7054223.0,Macha parle le russe et voudrait que quelqu'un la traduise en kabyle.
7054539,Iban d netta i tt-ixedmen.,1348172.0,Il est clair qu'il est coupable.
7054540,Lliɣ zzenzeɣ yakan adlis-nni mi yi-d-yessawel.,2860664.0,J'avais déjà vendu le livre en question quand il m'a téléphoné.
7054541,Tettlus ayen iɣman akken ara tt-id-muqlen medden.,3019567.0,Elle porte des vêtements hauts en couleur pour attirer l'attention.
7054542,Amihi iεedda.,3226642.0,Le danger est passé.
7054545,Kanada tezga-d ɣer tama ugafa n tmurt n Marikan.,10980.0,Le Canada borde la partie nord des USA.
7054547,Argaz yelluẓen yeɣli ɣef wučči.,119760.0,L'homme affamé a dévoré la nourriture.
7054548,Ur yessaweḍ ara ad d-yeldi tabewwaṭ-nni.,131087.0,Il n'a pas été capable d'ouvrir la boîte.
7054549,Agrud yella yettqewwit ibki s tbanant.,332246.0,L'enfant nourrissait le singe avec la banane.
7054550,Ttxilwat uɣalet s kra isurifen ɣer deffir.,1054201.0,"Reculez de quelques pas, s'il vous plait."
7054551,Ur qebbleɣ ad ttwanekṛeɣ ugar n wakka.,1360563.0,Je refuse d'être ignoré plus longtemps.
7054553,Ul imekdi ur ilaq ad icukket ḥedd deg-s.,1632420.0,Le cœur fidèle ne doit jamais être remis en question.
7054556,Qebleɣ acqirrew-a !,1683220.0,J'accepte le défi !
